sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,bootstrap_median_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.002272597406107,0.0022882238288149,0.0023096863682518,-0.0001877547199337,0.0049011093295211,1.5626422707915033e-05,1.5626422707915033e-05,0.967,0.436,0.0205,0.0,-0.005178882547228,-0.0046764092577009,-0.0313828719468195,0.0229947692525026,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0022725974082156,0.0022882238287245,0.002309686369703,-0.0001877547180337,0.004901109339802,1.5626420508896288e-05,1.5626420508896288e-05,0.967,0.436,0.0205,0.0,-0.005178882550421,-0.0046764092649858,-0.0313828719943224,0.0229947693145421,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188,2.1086001868175774e-12,-9.040034346097237e-14,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014046687521056,0.001402052444611,0.0013386900305278,-0.0022227664670466,0.0044168154506516,-2.616307494651693e-06,2.616307494651693e-06,0.7915,0.245,0.0085,0.0,0.0022753564251081,0.0016803771765314,-0.0261521747403975,0.0332683206824568,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0014046687533475,0.0014020524528052,0.001338690031392,-0.0022227664661323,0.0044168154565665,-2.6163005423240904e-06,2.6163005423240904e-06,0.7915,0.245,0.0085,0.0,0.0022753564505633,0.0016803772178888,-0.0261521747881245,0.0332683208304498,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,1.2419000289948245e-12,8.194200092764836e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0032022212971293,0.0041982009603521,0.0048206150329797,-0.0258889199408212,0.0396067313592429,0.0009959796632228,0.0009959796632228,0.597,0.535,0.482,0.36,-0.1219912453913258,-0.1230414831734902,-0.2498144737606112,-0.0028505327013007,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0032022212971293,0.0041982009603521,0.0048206150329797,-0.0258889199408212,0.0396067313592429,0.0009959796632228,0.0009959796632228,0.597,0.535,0.482,0.36,-0.1219912453913258,-0.1230414831734902,-0.2498144737606112,-0.0028505327013007,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0015074399707949,0.0014970928494443,0.0014378182328425,-0.0023018311280991,0.0046479183713033,-1.0347121350562372e-05,1.0347121350562372e-05,0.7955,0.2835,0.0145,0.0,0.0024413665564733,0.0019182695681025,-0.0271929468349839,0.0348153014845623,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0015074399719801,0.0014970928439519,0.0014378182336329,-0.0023018311334394,0.0046479183772432,-1.0347128028109775e-05,1.0347128028109775e-05,0.7955,0.2835,0.0145,0.0,0.0024413665823774,0.0019182695744057,-0.0271929468778899,0.0348153016376236,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,1.1852001585016536e-12,-5.49240015447483e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0012495332081886,0.0012522458205444,0.0012121830501213,-0.0008424553681408,0.0033220009781029,2.7126123557930093e-06,2.7126123557930093e-06,0.869,0.1125,0.0005,0.0,0.0012777486259509,0.0013069076507976,-0.0161459412949008,0.0212078678431586,Directionally positive but marginal,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0012495332097416,0.0012522458182692,0.0012121830512835,-0.0008424553781231,0.0033220009741074,2.712608527632998e-06,2.712608527632998e-06,0.869,0.1125,0.0005,0.0,0.0012777486550277,0.0013069077156018,-0.0161459413201865,0.0212078679586318,Directionally positive but marginal,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,1.5529999161656427e-12,-2.275199993684307e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0253786259001901,-0.0238460665611279,-0.0236909840420236,-0.0679216853154432,0.0203377618574982,0.0015325593390621,0.0015325593390621,0.157,0.1275,0.103,0.0635,0.1040805262174573,0.097747860669092,-0.0592363689744922,0.2992978171256434,Unsupported,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0253786259001901,-0.0238460665611279,-0.0236909840420236,-0.0679216853154432,0.0203377618574982,0.0015325593390621,0.0015325593390621,0.157,0.1275,0.103,0.0635,0.1040805262174573,0.097747860669092,-0.0592363689744922,0.2992978171256434,Unsupported,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0013558614495032,0.0013588351589093,0.0013173467364785,-0.0008638879744779,0.003522768051377,2.973709406051128e-06,2.973709406051128e-06,0.874,0.147,0.0005,0.0,0.0008875533761099,0.0009797470400574,-0.0175645172887082,0.0218583377678536,Directionally positive but marginal,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0013558614510358,0.0013588351721117,0.001317346737603,-0.0008638879776749,0.0035227680527479,2.973721075882896e-06,2.973721075882896e-06,0.874,0.147,0.0005,0.0,0.0008875534008834,0.0009797470476429,-0.0175645173349151,0.0218583378656813,Directionally positive but marginal,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,1.5326000017690244e-12,1.320239989381633e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0011704464937638,0.0011721832461817,0.0011698664269868,-0.0003028958795892,0.0024985660273483,1.736752417935694e-06,1.736752417935694e-06,0.945,0.0245,0.0,0.0,0.0007076794051648,0.0002934206389957,-0.0139106780528207,0.0162414399612517,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0011704464957807,0.0011721832448647,0.0011698664284979,-0.0003028958950904,0.0024985660302397,1.7367490839359512e-06,1.7367490839359512e-06,0.945,0.0245,0.0,0.0,0.0007076794366667,0.0002934206680123,-0.0139106781126744,0.016241440112538,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,2.0169001017922294e-12,-1.3170001113976815e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0128258038779851,0.0133754612729598,0.0136994622336735,-0.0099931390008225,0.0382967869650184,0.0005496573949747,0.0005496573949747,0.869,0.82,0.7585,0.6015,-0.0906102997293731,-0.0890626078812897,-0.1862666563399477,0.0024762632624131,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0128258038779851,0.0133754612729598,0.0136994622336735,-0.0099931390008224,0.0382967869650184,0.0005496573949747,0.0005496573949747,0.869,0.82,0.7585,0.6015,-0.0906102997293731,-0.0890626078812897,-0.1862666563399477,0.0024762632624131,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0012757038428456,0.0012891661777543,0.0012741460046895,-0.0003117180511016,0.0027148669220279,1.3462334908675988e-05,1.3462334908675988e-05,0.9455,0.0545,0.0,0.0,0.0006501592314616,0.0002164200964454,-0.0149980542292094,0.0175279410447563,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0012757038444718,0.0012891661862788,0.0012741460057586,-0.0003117180781661,0.0027148669324882,1.346234180699124e-05,1.346234180699124e-05,0.9455,0.0545,0.0,0.0,0.0006501592659589,0.0002164201023917,-0.014998054291466,0.0175279412021458,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,1.626200042681436e-12,8.524499899367766e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0005885218592237,0.0007587901944764,0.0005402221981142,-0.0047647857285657,0.0046953352962778,0.0001702683352526,0.0001702683352526,0.619,0.214,0.0165,0.0,0.0075074119445059,0.0076063555225811,-0.0246154032650321,0.04279244119746,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0005885218518864,0.0007587901870552,0.0005402221897229,-0.0047647857472087,0.0046953352943891,0.0001702683351688,0.0001702683351688,0.619,0.214,0.0165,0.0,0.0075074120210523,0.0076063555320298,-0.024615403228662,0.0427924413883927,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,-7.337299929958963e-12,-7.421200047715015e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0115928730830747,0.0104365168846254,0.0121520168099735,-0.0341715641760206,0.0676672656855551,-0.0011563561984492,0.0011563561984492,0.675,0.633,0.5905,0.505,-0.0738558874144392,-0.0693819717603489,-0.2741013891249644,0.1245723359387315,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0115928730830747,0.0104365168846254,0.0121520168099735,-0.0341715641760206,0.0676672656855551,-0.0011563561984492,0.0011563561984492,0.675,0.633,0.5905,0.505,-0.0738558874144392,-0.0693819717603489,-0.2741013891249644,0.1245723359387315,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0005568033279207,0.0007467891575095,0.000500289652412,-0.0051525200296923,0.0049495731358503,0.0001899858295888,0.0001899858295888,0.61,0.226,0.0235,0.0,0.0082672666936911,0.0083222795938584,-0.0257475747727775,0.0454375933965759,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0005568033198894,0.0007467891575946,0.0005002896432526,-0.0051525200494238,0.0049495731465378,0.0001899858377051,0.0001899858377051,0.61,0.226,0.0235,0.0,0.008267266774887,0.0083222796035042,-0.0257475747928399,0.0454375935040747,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,-8.031299908971279e-12,8.510000430034248e-14,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,571,30,943680914,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0121240515003169,-0.0119337316592612,-0.0129009832414393,-0.0302805179438639,-0.0017659600839279,0.0001903198410557,0.0001903198410557,0.0055,0.0,0.0,0.0,0.0765005606200808,0.0730278105138917,0.0251150906749983,0.141416478467998,Unsupported,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,571,30,943680914,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0121240515826178,-0.0119337317281724,-0.0129009833282178,-0.0302805181311518,-0.001765960107503,0.0001903198544454,0.0001903198544454,0.0055,0.0,0.0,0.0,0.0765005610830011,0.0730278109728521,0.0251150908812804,0.1414164791558511,Unsupported,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3,-8.230090046967842e-11,-6.891119966323522e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,571,30,943680914,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0032718569114971,0.0028829139567414,0.0028842788089015,-0.0212951606880115,0.0288923883607598,-0.0003889429547556,0.0003889429547556,0.577,0.5145,0.4355,0.2805,0.0472939169502586,0.045857503245519,-0.0403914191629489,0.1444228617475162,Setup-dependent,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,571,30,943680914,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0032718569114971,0.0028829139567414,0.0028842788089015,-0.0212951606880115,0.0288923883607598,-0.0003889429547556,0.0003889429547556,0.577,0.5145,0.4355,0.2805,0.0472939169502586,0.045857503245519,-0.0403914191629489,0.1444228617475162,Setup-dependent,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,571,30,943680914,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0137692123882692,-0.013560417201424,-0.0146275151189446,-0.0340732557558521,-0.002265564718351,0.0002087951868451,0.0002087951868451,0.005,0.0,0.0,0.0,0.0835024502850774,0.0795814003575798,0.0276580209613911,0.1539034413121559,Unsupported,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,571,30,943680914,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0137692124768155,-0.0135604172894613,-0.0146275152122608,-0.0340732559352375,-0.0022655647639333,0.0002087951873541,0.0002087951873541,0.005,0.0,0.0,0.0,0.083502450771931,0.0795814009381907,0.0276580213721441,0.1539034419350577,Unsupported,30,2000,30,30,13,19.0,25,11.0,True,c5b4e372457149b7d70f887a81d49815786fb3e2b5c8afcb19056acce3d110d3,-8.854630050014745e-11,-8.803729967254981e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,258,29,1629545419,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0029165908877278,-0.0028960291723506,-0.0029113350926418,-0.0048827676854651,-0.0010236015429188,2.056171537728746e-05,2.056171537728746e-05,0.0005,0.0,0.0,0.0,0.0155286118880026,0.0149926899112078,-0.0031897085008749,0.0350138096874386,Unsupported,29,2000,29,29,14,19.0,24,10.0,True,e6ab96371bd868d0e0584578324f32a0b15386598877e68359ca845a38cca8cf,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,258,29,1629545419,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0029165908897633,-0.0028960291729574,-0.0029113350945333,-0.0048827676887421,-0.0010236015417271,2.0561716805922448e-05,2.0561716805922448e-05,0.0005,0.0,0.0,0.0,0.0155286118685462,0.0149926898749588,-0.0031897085216469,0.0350138097009334,Unsupported,29,2000,29,29,14,19.0,24,10.0,True,e6ab96371bd868d0e0584578324f32a0b15386598877e68359ca845a38cca8cf,-2.0355002405825218e-12,-6.068002003645212e-13,False
