sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,All_Eligible,Future_Period,train_to_2018__test_from_2019,Ridge,693,177,1688033361,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0025730011777839,0.0025331232751967,0.0025648672740556,3.4968492612015064e-05,0.0051169508836953,-3.987790258719315e-05,3.987790258719315e-05,0.976,0.511,0.032,0.0,0.0163241747629694,0.016211155007497,0.0022335156779909,0.0301838175434044,Directionally positive but marginal,177,2000,177,177,97,112.0,124,65.0,True,67f4c13ae92299fb5db89c3c81cbaf7f0f5eceda13cb258bea03ddd6aa0e85d0,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__All_Eligible,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,693,177,1845065906,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0025730011744284,0.002554912972684,0.0025845082169602,8.6304667502557e-05,0.0051723621584238,-1.808820174448167e-05,1.808820174448167e-05,0.9795,0.5185,0.0325,0.0,0.0163241747664231,0.0162852895192446,0.0028980504059314,0.0293618714973415,Directionally positive but marginal,177,2000,177,177,98,112.0,128,65.0,True,eb1647aad434ce821a0e21e3d3994875d4effd211e838faedad8c8639dacc9fc,-3.3554999057106016e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,655,34,414693213,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0057045084522698,-0.0052838244781908,-0.0060808603528719,-0.0183208385267653,0.0029187515647168,0.000420683974079,0.000420683974079,0.1145,0.034,0.003,0.0,0.0458326903960788,0.0443525812132195,-0.0068846074063945,0.1043024596653856,Unsupported,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,655,34,2584578201,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0057045084981847,-0.0054663861809231,-0.0060464182932992,-0.0189096924829338,0.0026046592534015,0.0002381223172615,0.0002381223172615,0.1075,0.0255,0.005,0.0,0.0458326906764647,0.0447083363662075,-0.0065598281206961,0.1051930053621091,Unsupported,34,2000,34,34,15,22.0,27,12.0,True,99391b0e4b22d4720b6c470caa9b0997646eccb35ff26d317e4f9eb4a52021c2,-4.591489948663208e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,655,34,414693213,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0116192548467072,0.0123589293241546,0.0124086446757479,-0.0265948933426445,0.0531898314171746,0.0007396744774473,0.0007396744774473,0.7315,0.69,0.6435,0.557,-0.0670034089310442,-0.0669130219005214,-0.1871702377113191,0.032513908876589,Setup-dependent,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,655,34,2584578201,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0116192548467072,0.012401575408608,0.0121088794295197,-0.0264018719234474,0.0529280215214483,0.0007823205619008,0.0007823205619008,0.7325,0.691,0.6395,0.5485,-0.0670034089310442,-0.064219037463028,-0.1864679159015246,0.030836387561729,Setup-dependent,34,2000,34,34,15,22.0,27,12.0,True,99391b0e4b22d4720b6c470caa9b0997646eccb35ff26d317e4f9eb4a52021c2,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,655,34,414693213,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0066852187787495,-0.0061765637293741,-0.0070981190367915,-0.021054167381141,0.0028267691356723,0.0005086550493753,0.0005086550493753,0.098,0.0295,0.003,0.0,0.0502128016764102,0.0486305137843443,-0.0052086928732407,0.1139274903833851,Unsupported,34,2000,34,34,14,22.0,29,12.0,True,aca893f6f759cae59754c9f6add5dbbac5a6b1d574c43fa40dd7617f108bd2d7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,655,34,2584578201,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0066852188276028,-0.0063869768674173,-0.0070587310476991,-0.0213515101605652,0.0024039988693779,0.0002982419601855,0.0002982419601855,0.096,0.0235,0.005,0.0,0.0502128019672989,0.0483565035296913,-0.0052141977302257,0.1137087120942192,Unsupported,34,2000,34,34,15,22.0,27,12.0,True,99391b0e4b22d4720b6c470caa9b0997646eccb35ff26d317e4f9eb4a52021c2,-4.88532998776936e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0021127444307322,0.0021324778008708,0.0021488300989555,-0.0002132439679126,0.0045898703209123,1.9733370138552697e-05,1.9733370138552697e-05,0.9645,0.3885,0.011,0.0,-0.0055321178197833,-0.0051292796378838,-0.0300178906120772,0.0208641264088659,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,296,33,3990949860,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.00211274443294,0.0021461816797255,0.0021482779929289,-0.0002426983628373,0.0044221579729203,3.343724678550597e-05,3.343724678550597e-05,0.9615,0.388,0.0105,0.0,-0.0055321178215335,-0.0054556058593628,-0.0294011500980045,0.0204070693090149,Directionally positive but marginal,33,2000,33,33,14,21.0,26,12.0,True,eb79d2c26e9f339b6a760fb4edc1289bfae523f4ed00ce5d9970edaa385e9922,2.207799915110442e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.005385889123158,-0.0045439872916474,-0.0054390130429882,-0.0369606095769229,0.0206044897040247,0.0008419018315106,0.0008419018315106,0.391,0.3235,0.2615,0.163,0.0367473936484668,0.0350378227444705,-0.04046125729203,0.1338802448431724,Setup-dependent,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,296,33,3990949860,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.005385889123158,-0.004273983461592,-0.0053547179749285,-0.0357410911754834,0.0211824651533886,0.0011119056615659,0.0011119056615659,0.3905,0.3265,0.273,0.1685,0.0367473936484668,0.0330620383602142,-0.0412588915432055,0.1292251094953634,Setup-dependent,33,2000,33,33,14,21.0,26,12.0,True,eb79d2c26e9f339b6a760fb4edc1289bfae523f4ed00ce5d9970edaa385e9922,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,296,33,3299675438,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.002272597406107,0.0022882238288149,0.0023096863682518,-0.0001877547199337,0.0049011093295211,1.5626422707915033e-05,1.5626422707915033e-05,0.967,0.436,0.0205,0.0,-0.005178882547228,-0.0046764092577009,-0.0313828719468195,0.0229947692525026,Directionally positive but marginal,33,2000,33,33,14,21.0,28,12.0,True,3b6b45d180455e2a33de6664556c07f9f9a23fa8f502d443bd2057ebc389d188,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,296,33,3990949860,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0022725974082156,0.0023046497531595,0.0023096868142305,-0.0002175521280174,0.0047394150583159,3.2052344943911404e-05,3.2052344943911404e-05,0.965,0.447,0.0175,0.0,-0.005178882550421,-0.0050152585105889,-0.0307674571173482,0.0221764977282922,Directionally positive but marginal,33,2000,33,33,14,21.0,26,12.0,True,eb79d2c26e9f339b6a760fb4edc1289bfae523f4ed00ce5d9970edaa385e9922,2.1086001868175774e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014046687521056,0.001402052444611,0.0013386900305278,-0.0022227664670466,0.0044168154506516,-2.616307494651693e-06,2.616307494651693e-06,0.7915,0.245,0.0085,0.0,0.0022753564251081,0.0016803771765314,-0.0261521747403975,0.0332683206824568,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,233,33,2905250126,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0014046687533475,0.0013607769317843,0.0012930047445044,-0.0025312271692673,0.0045067196284443,-4.389182156322447e-05,4.389182156322447e-05,0.775,0.252,0.0135,0.0,0.0022753564505633,0.0020874789402989,-0.0267721591317962,0.0333074482596449,Setup-dependent,33,2000,33,33,15,21.0,26,12.0,True,871fceea271f8436b7ad93c4773a6f8ebe8c6234a904795f99a8efd041ed4087,1.2419000289948245e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0032022212971293,0.0041982009603521,0.0048206150329797,-0.0258889199408212,0.0396067313592429,0.0009959796632228,0.0009959796632228,0.597,0.535,0.482,0.36,-0.1219912453913258,-0.1230414831734902,-0.2498144737606112,-0.0028505327013007,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,233,33,2905250126,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0032022212971293,0.0042065897411797,0.0048641009497021,-0.0264564201294221,0.0387300808034798,0.0010043684440503,0.0010043684440503,0.606,0.545,0.4775,0.3615,-0.1219912453913258,-0.1228579920108876,-0.2558776380715602,0.0027707810308563,Setup-dependent,33,2000,33,33,15,21.0,26,12.0,True,871fceea271f8436b7ad93c4773a6f8ebe8c6234a904795f99a8efd041ed4087,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,233,33,2594015138,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0015074399707949,0.0014970928494443,0.0014378182328425,-0.0023018311280991,0.0046479183713033,-1.0347121350562372e-05,1.0347121350562372e-05,0.7955,0.2835,0.0145,0.0,0.0024413665564733,0.0019182695681025,-0.0271929468349839,0.0348153014845623,Setup-dependent,33,2000,33,33,16,21.0,28,12.0,True,f81ff9110dcdb94dd300a90f6ab9e04e1b1a54e8fd1803117baa3a3966259206,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,233,33,2905250126,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0015074399719801,0.0014627635983104,0.0013911076733069,-0.0025708423153818,0.0047839834052125,-4.467637366961652e-05,4.467637366961652e-05,0.7835,0.275,0.019,0.0,0.0024413665823774,0.0021355970465011,-0.0279578803385128,0.0350174194261847,Setup-dependent,33,2000,33,33,15,21.0,26,12.0,True,871fceea271f8436b7ad93c4773a6f8ebe8c6234a904795f99a8efd041ed4087,1.1852001585016536e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0012495332081886,0.0012522458205444,0.0012121830501213,-0.0008424553681408,0.0033220009781029,2.7126123557930093e-06,2.7126123557930093e-06,0.869,0.1125,0.0005,0.0,0.0012777486259509,0.0013069076507976,-0.0161459412949008,0.0212078678431586,Directionally positive but marginal,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,202,31,1153608530,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0012495332097416,0.0012660967329206,0.0012102958979795,-0.0010011294613066,0.0032342883052695,1.6563523178969586e-05,1.6563523178969586e-05,0.8595,0.1145,0.0,0.0,0.0012777486550277,0.0011966516820574,-0.0154244111696673,0.0212158272451609,Directionally positive but marginal,31,2000,31,31,15,20.0,26,11.0,True,5b24e3ae70cb323573f5bb3de5508b3ab65ecec017281afa856d5aa2d54f0bab,1.5529999161656427e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0253786259001901,-0.0238460665611279,-0.0236909840420236,-0.0679216853154432,0.0203377618574982,0.0015325593390621,0.0015325593390621,0.157,0.1275,0.103,0.0635,0.1040805262174573,0.097747860669092,-0.0592363689744922,0.2992978171256434,Unsupported,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,202,31,1153608530,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0253786259001901,-0.0227668263814572,-0.0225323419653733,-0.0670125202879236,0.0220523567809479,0.0026117995187329,0.0026117995187329,0.174,0.146,0.1235,0.0735,0.1040805262174573,0.0955028467950735,-0.0652950230672064,0.3051525891093044,Unsupported,31,2000,31,31,15,20.0,26,11.0,True,5b24e3ae70cb323573f5bb3de5508b3ab65ecec017281afa856d5aa2d54f0bab,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,202,31,2699356358,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0013558614495032,0.0013588351589093,0.0013173467364785,-0.0008638879744779,0.003522768051377,2.973709406051128e-06,2.973709406051128e-06,0.874,0.147,0.0005,0.0,0.0008875533761099,0.0009797470400574,-0.0175645172887082,0.0218583377678536,Directionally positive but marginal,31,2000,31,31,14,20.0,26,11.0,True,ea96b09bc4ce1a214d698395fa192b0b79bd59e90c5ebe281a07a83b89777de5,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,202,31,1153608530,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0013558614510358,0.0013729366616554,0.0013154500783045,-0.001037964697596,0.0034575292452811,1.707521061961037e-05,1.707521061961037e-05,0.869,0.1555,0.0005,0.0,0.0008875534008834,0.0008214805580677,-0.0168117191911265,0.0219961303319442,Directionally positive but marginal,31,2000,31,31,15,20.0,26,11.0,True,5b24e3ae70cb323573f5bb3de5508b3ab65ecec017281afa856d5aa2d54f0bab,1.5326000017690244e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0011704464937638,0.0011721832461817,0.0011698664269868,-0.0003028958795892,0.0024985660273483,1.736752417935694e-06,1.736752417935694e-06,0.945,0.0245,0.0,0.0,0.0007076794051648,0.0002934206389957,-0.0139106780528207,0.0162414399612517,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,172,30,829328821,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0011704464957807,0.0011921284838944,0.0011787128486993,-0.0003280028883375,0.0026040953375892,2.1681988113697592e-05,2.1681988113697592e-05,0.942,0.0325,0.0,0.0,0.0007076794366667,0.0005212772886391,-0.0138799524893417,0.0167832409228803,Directionally positive but marginal,30,2000,30,30,13,19.0,25,11.0,True,e3359c762cc8e22c35e8e6fdadd57ede12310ecff600c9b46acaacc8bc1bddce,2.0169001017922294e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0128258038779851,0.0133754612729598,0.0136994622336735,-0.0099931390008225,0.0382967869650184,0.0005496573949747,0.0005496573949747,0.869,0.82,0.7585,0.6015,-0.0906102997293731,-0.0890626078812897,-0.1862666563399477,0.0024762632624131,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,172,30,829328821,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0128258038779851,0.0133548842242343,0.0136106597784843,-0.0104390664944751,0.0397738502992794,0.0005290803462492,0.0005290803462492,0.8695,0.822,0.7565,0.6115,-0.0906102997293731,-0.0917074765694436,-0.1812346054923049,-0.0031451463975025,Directionally positive but marginal,30,2000,30,30,13,19.0,25,11.0,True,e3359c762cc8e22c35e8e6fdadd57ede12310ecff600c9b46acaacc8bc1bddce,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,172,30,3879658319,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0012757038428456,0.0012891661777543,0.0012741460046895,-0.0003117180511016,0.0027148669220279,1.3462334908675988e-05,1.3462334908675988e-05,0.9455,0.0545,0.0,0.0,0.0006501592314616,0.0002164200964454,-0.0149980542292094,0.0175279410447563,Directionally positive but marginal,30,2000,30,30,14,19.0,25,11.0,True,256b28a2cdc09c46e66bde266db37adbaca53175e8e6d360d6e00483ea28510e,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,172,30,829328821,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0012757038444718,0.001307725387994,0.0012833839853293,-0.0003578180040916,0.0028480689187518,3.202154352222042e-05,3.202154352222042e-05,0.942,0.059,0.0,0.0,0.0006501592659589,0.0003853903321604,-0.0148077158019524,0.0182204768065261,Directionally positive but marginal,30,2000,30,30,13,19.0,25,11.0,True,e3359c762cc8e22c35e8e6fdadd57ede12310ecff600c9b46acaacc8bc1bddce,1.626200042681436e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,114,30,662706618,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0005885218592237,0.0007587901944764,0.0005402221981142,-0.0047647857285657,0.0046953352962778,0.0001702683352526,0.0001702683352526,0.619,0.214,0.0165,0.0,0.0075074119445059,0.0076063555225811,-0.0246154032650321,0.04279244119746,Coverage-limited,30,2000,30,30,13,19.0,25,11.0,True,5a07fb01fbb7d9959787e8134427ec4d13e04261f435ac492fd9fd0136d209c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,114,30,4244818735,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0005885218518864,0.000695026275672,0.0005305788512019,-0.0045219146204507,0.0046302642431833,0.0001065044237856,0.0001065044237856,0.6225,0.2065,0.013,0.0,0.0075074120210523,0.0075199372402936,-0.0256833046289613,0.0408582335383404,Coverage-limited,30,2000,30,30,14,19.0,25,11.0,True,7ce684f06c1697c9f6fcb00b50794bd0946887ce462f2737be3a89a4644172c4,-7.337299929958963e-12,False
